タイトル,レビュー,カテゴリー,星数,参考になった数,生成元ID
　,"　
生活の質が向上します。このエントリーモデルは特に問題ないと思います。今後、いろいろな豆を試して楽しみたいです。購入後すぐに一杯淹れたところ壊れたため、メーカーに修理をお願いしましたが、1週間程度で完了しました。壊れるのは早かったですが、修理の対応は素早かったです。その後は快適に利用しています。","6,7",2.5,0,258
　,"　
QOLが向上すると実感しています。このエントリーモデルには特に不満はありません。これから多様な豆を試して楽しむ予定です。購入直後に一杯淹れた際に故障しましたが、メーカーに修理を依頼したところ、1週間ほどで完了しました。故障が早かったものの、修理も迅速に行われました。その後は快適に使わせていただいています。","6,7",2.5,0,258
　,"　
生活の質が上がります。このエントリーモデルは十分な性能を持っていると思います。これから様々な豆を試して楽しむつもりです。購入してすぐに一杯淹れた後に壊れたので、メーカーに修理を依頼しましたが、約1週間で完了しました。壊れるのが早かったですが、修理もスピーディーでした。その後は快適に使えています。","6,7",2.5,0,258
　,"　
バタバタしたものの、付属品が欠けていたり異なる品番の説明書が同梱されていたり、動作しない製品があったため、2回の返品と再発送がありましたが、正常な商品が届いてからは問題なく使えています。","6,7",2.5,0,266
　,"　
一時的に混乱がありましたが、付属品が欠けていたり、別の品番の取扱説明書が入っていたり、動作しない商品があったために2回返品して再発送されました。しかし、正常品が届いてからは特に問題なく使用しています。","6,7",2.5,0,266
　,"　
いくつかのトラブルがありましたが、付属品が不足していたり異なる品番の取扱説明書が含まれていたり、動作不良の製品があったために2回返品し再発送してもらいましたが、正常な商品が届いてからはスムーズに使用できています。","6,7",2.5,0,266
　,"　
ドタバタした経緯がありましたが、付属品が不足していたり、異なるモデルの取扱説明書が入っていたり、動作しない商品があったため、2度返品して再発送となりました。しかし、正常品が届いた後は問題なく使えています。","6,7",2.5,0,266
　,"　
お手入れが簡単で助かります。発注した翌日に商品が届き、購入先には感謝の気持ちでいっぱいです。商品は非常に清潔で美しい状態でした。早速使ってみると、水入れが外せることや、意外にコンパクトでキッチンに置いても邪魔にならない点、様々な入れ方が選べる点にとても満足しています。","1,4,6,7",2.5,0,311
　,"　
お手入れが楽にできるのが魅力です。まず、注文した翌日に届いたことに感謝しています。商品は清掃が行き届いており、非常に綺麗でした。使ってみると、水入れの取り外しや、コンパクトなサイズでキッチンに置いても気にならないこと、入れ方の選択肢が豊富なことに満足感を覚えました。","1,4,6,7",2.5,0,311
　,"　
清掃がしやすくて嬉しいです。発注から翌日には商品が届き、購入先に感謝しています。商品はとても清潔で、使ってみると水入れが外せることや、意外と場所を取らずにキッチンに収まる点、入れ方の選択ができる点に非常に満足しています。","1,4,6,7",2.5,0,311
　,"　
お手入れが簡単で、とても気に入っています。まず、注文してから翌日に商品が届いたことに感謝です。商品は清掃が行き届いていて、非常に美しかったです。実際に使ってみると、水入れが取り外せることや、意外にコンパクトでキッチンに置いても邪魔にならない点、様々な入れ方が可能な点にとても満足しています。","1,4,6,7",2.5,0,311
　,"　
受け取った商品は予定通りで、冷却速度が旧モデルよりも速いです。大切に使わせていただきます。","1,2,7",2.5,0,518
　,"　
予定通りに商品を受け取りましたが、冷却が前の製品よりも迅速です。大事に使っていきたいと思います。","1,2,7",2.5,0,518
　,"　
商品は予定通り届きましたが、旧品と比べて冷却が早いです。大切に使いたいと考えています。","1,2,7",2.5,0,518
　,"　
予定通りに商品を手に入れましたが、冷却性能が旧品よりも向上しています。大切に使っていきたいです。","1,2,7",2.5,0,518
　,"　
コストパフォーマンスが素晴らしいです！  
安価だったので特に期待せずに購入しましたが、これで十分だと感じています。  
冷凍庫が分かれているのも便利です。  
弱めの設定にするとドア側の飲み物があまり冷えず、強くすると壁側が凍ってしまいますが、置くものや場所を考慮すれば問題ありません。  
発送も迅速で設置もしてもらえたので、大変満足しています！","1,3,7",2.5,0,529
　,"　
コスパが非常に良いです！  
安かったのであまり期待せずに購入しましたが、これで満足できると思っています。  
冷凍庫が仕切られているのがとても良いです。  
弱い設定だとドア側の飲み物が冷えにくく、強いと壁側が凍りますが、置くものやその位置を考えれば問題はありません。  
発送が早く、設置もしてくれたので満足度は高いです！","1,3,7",2.5,0,529
　,"　
優れたコストパフォーマンスです！  
手頃な価格だったので期待せずに購入しましたが、これで十分だと思っています。  
冷凍庫が仕切られているのはとても便利です。  
弱めの設定にするとドア側の飲み物があまり冷えず、強めにすると壁側が凍りがちですが、置き方を工夫すれば特に問題はありません。  
発送も迅速で設置もしてもらえたので、非常に満足しています！","1,3,7",2.5,0,529
　,"　
コストパフォーマンスが抜群です！  
安価だったため、特に期待せずに購入しましたが、これで大丈夫だと感じています。  
冷凍庫の仕切りがあるのも良いポイントです。  
設定を弱めにするとドア付近の飲み物が冷えにくく、強めにすると壁側が凍りますが、物の置き方と場所を考えれば問題ありません。  
発送も速く、設置も行ってもらえたのでとても満足しています！","1,3,7",2.5,0,529
　,"　
配送が迅速だったので、とても助かりました。","1,7",2.5,0,540
　,"　
配送業者の方が非常に親切で、感謝しています。","1,7",2.5,0,540
　,"　
冷凍庫は三分割になっていますが、意外に使いにくさを感じました。","1,7",2.5,0,540
　,"　
サイズは問題なく、音も全く気にならなかったので、購入して良かったです。","1,7",2.5,0,540
　,"　
余分な機能は必要ないため、ニトリの黒い冷蔵庫を考えていました。配送料がこちらの方が安く、色もおしゃれだったので、同じメーカーの同タイプをAmazonで購入しました。僻地にも関わらず、届くまでに2日しかかからず、ヤマト運輸の配送と設置は非常に丁寧でした。耐久性については不安もありますが、それを承知の上でとても満足しています。","1,2,7",2.5,0,555
　,"　
シンプルな機能が好みなので、ニトリの黒い冷蔵庫を選ぶことにしました。配送料が安く、デザインも気に入ったため、同じタイプをAmazonで購入しました。届くのが僻地にもかかわらず、わずか2日で、ヤマト運輸のサービスは丁寧でした。耐久性については気になりますが、それを理解した上で非常に満足しています。","1,2,7",2.5,0,555
　,"　
必要のない機能は欲しくないので、ニトリの黒い冷蔵庫を考慮していました。同じメーカーの同じタイプで、こちらの方が配送料が安く、おしゃれな色が気に入ったのでAmazonで買いました。到着までが僻地でも中2日と早く、ヤマト運輸の配送と設置が非常に丁寧でした。耐久性については心配ですが、それを承知の上で大変満足しています。","1,2,7",2.5,0,555
　,"　
シンプルさを重視しているため、ニトリの黒い冷蔵庫を検討しました。こちらの方が配送料が安く、色もおしゃれだったので、同じタイプをAmazonで購入しました。僻地にもかかわらず配送は中2日で早く、ヤマト運輸のサービスは丁寧でした。耐久性がどうかは気になりますが、理解した上で非常に満足しています。","1,2,7",2.5,0,555
　,"　
発送が迅速で、すぐに届きました。サイズや見た目は全て期待通りですが、動作中の音が予想以上に大きいです。それでも価格が手頃なので満足しています。","1,3,7",2.5,0,560
　,"　
商品はすぐに届き、発送が早かったです。大きさや外観はイメージ通りですが、動作音が思ったよりも大きく感じます。しかし、安価なため許容範囲です。","1,3,7",2.5,0,560
　,"　
すぐに発送されて、無事に届きました。大きさやデザインは期待通りですが、稼働時の音が予想以上に大きいです。それでも値段が安いので、良い買い物だと思います。","1,3,7",2.5,0,560
　,"　
商品は迅速に発送され、すぐに手元に届きました。大きさや外見は全て想像通りですが、動作時の音が思ったよりも大きいです。しかし、価格が安いので、まあ良しとしています。","1,3,7",2.5,0,560
　,"　
価格が安いのに、品質が良くて満足しています。","1,3,7",2.5,0,580
　,"　
早く商品が届きましたが、強いて言えば音が少し気になるかもしれませんが、そこまで気になりません。","1,3,7",2.5,0,580
　,"　
コストパフォーマンスが良くて満足しています。","1,3,7",2.5,0,580
　,"　
音が少しうるさいと感じることもありますが、全体的には満足できる商品です。","1,3,7",2.5,0,580
　,"　
商品がすぐに届きました！注文した次の日に商品が手元にあり、満足のいく買い物ができました。",7,2.5,0,646
　,"　
注文してからすぐに商品が届きました！翌日には手元に届き、良い買い物ができたと感じています。",7,2.5,0,646
　,"　
私の元に商品がすぐに到着しました！注文の翌日には届き、素晴らしい買い物になりました。",7,2.5,0,646
　,"　
商品が迅速に届きました！注文の翌日には商品が手に入り、いい買い物ができたと嬉しく思います。",7,2.5,0,646
　,"　
1年間の保証があり、対応が素晴らしいです。故障してから4ヶ月ほど経った際にメールを送ると、2日後には新しい掃除機が届きました。信頼できる店舗で購入することの安心感を実感しました。サポートがしっかりしていて、非常に満足しています。",7,2.5,0,709
　,"　
保証が1年あるため、対応が素晴らしいと感じました。4ヶ月ほどで故障したのでメールを送ったところ、わずか2日で新しい掃除機が送られてきました。しっかりした店舗で買うと安心できると実感しました。サポートがきちんとしていて、満足度が高いです。",7,2.5,0,709
　,"　
1年保証のサービスが素晴らしいです。4ヶ月くらいで故障した際、メールを送ったら2日後に新しい掃除機が届きました。やはり、信頼できるお店で購入することは安心です。サポート体制が整っていて、非常に満足しています。",7,2.5,0,709
　,"　
素晴らしい1年保証の対応に感謝しています。約4ヶ月後に故障した際にメールをしたら、2日で新しい掃除機を送ってもらえました。やはり、信頼できるところで購入すると安心感があります。しっかりとしたサポートが提供されていて、とても満足しています。",7,2.5,0,709
　,"　
今回届いた商品には残念ながら片方が作動しないという欠陥がありましたが、メッセージを送ったところ迅速に対応してもらい、現在新しい商品が届くのを待っているところです。片方だけの作動でしたが試してみたところ、風は涼しく感じられ、音についてはまだ首に当てていないためはっきりとは言えませんが、気にならない程度でしたので、欠陥商品でも迅速な対応に感謝し、星は4つにしました。","1,6,7",2.5,0,48
　,"　
残念ながら、今回届いた商品は片方が作動しない欠陥がありましたが、すぐにメッセージを送ったところ、迅速に対応していただき、今は新しい商品が届くのを待っています。試してみたところ、片方しか動かないものの涼しい風を感じ、音についてはまだ首に当てていないため明確には言えませんが、あまり気にならないと感じたので、今回の欠陥商品にもかかわらず、迅速な対応に感謝して星は4としました。","1,6,7",2.5,0,48
　,"　
室内での起動音はそれほど気にならず、外での使用が待ち遠しいです。配送が予定より早く届いて助かりました。","1,7",2.5,0,59
　,"　
まだ外では使っていませんが、室内での起動音はあまり気になりませんでした。外での使用が楽しみで、早めの配送には感謝です。","1,7",2.5,0,59
　,"　
注文してすぐに商品が届いたのは助かりましたが、畑仕事のために購入した涼感プレートは全く冷たさを感じず、暖かい風が吹いてきて残念でした。ただ、家の中では普通に涼しく、特に火を使う台所では良かったように思います。その後、親切で丁寧な説明と対応をしていただけたのは非常に良かったです。","1,4,7",2.5,0,86
　,"　
すぐに商品が届いたのはありがたかったのですが、畑仕事用に購入した涼感プレートは全然冷たく感じず、暖かい風が吹いてきたのでがっかりしました。しかし、自宅で使う分には涼しかったため、火を使う台所では役立ったと思います。その後の対応も親切で丁寧だったので大変良かったです。","1,4,7",2.5,0,86
　,"　
冷凍庫が壊れてしまい、急いでAmazonで探したところ、翌日には届いたのでとても良かったです。家庭に欠かせない製品なので、ストック用として非常に便利です。",7,2.5,0,123
　,"　
10年使った冷凍庫が故障し、すぐにAmazonで探して注文した結果、翌日に届けてもらえて良かったです。家庭電化製品として必要不可欠な冷凍庫なので、ストック用には適した製品です。",7,2.5,0,123
　,"　
とても満足しています。予想以上に大きくて良かったです。冷凍・冷蔵ともに問題なく使えましたし、配送も迅速でした！","1,7",2.5,0,126
　,"　
いい買い物ができました。サイズが思っていたよりも大きくて満足しています。冷凍も冷蔵も完璧に機能しており、配送もスピーディでした！","1,7",2.5,0,126
　,"　
Amazonで購入した際、相性が重要だと感じました。価格に見合った品質だと思います。ヤマト運輸の配達員がインターフォンを鳴らし、「ここに置いておきますね」と伝えてくれたおかげで、安心して指定の場所に届けてもらいました。以前は配達時の製品破損が心配でしたが、今回は順調に使えています。天板の縁が少し薄く、力を加えると壊れそうな印象ですが、電子レンジなども置けるようになっています。音は静かですが、24時間の中で数回モーター音が聞こえます。冷凍庫には霜取りヘラと製氷皿が入っており、年間の電力消費が約¥5000〜6000と経済的にも納得です。全体的に満足しています。針で突いたような小さなキズを見つけましたが、もしかしたら神経質な方が返品した後の新品在庫かもしれないと考えています。以前使っていた冷蔵庫は10年以上持ったので、今の冷蔵庫にも期待しています。","1,3,4,6,7",2.5,0,129
　,"　
購入時には相性が大切だと実感し、Amazonでの購入を選びました。価格に見合った性能だと思います。ヤマト運輸の配達員が「ここに置いておきますから」とインターフォンを鳴らしてくれたおかげで、安心して所定の位置に届けてもらいました。過去には配達時の破損が気になりましたが、今回は問題なく使えています。天板の端がやや薄く感じるため、力を加えると壊れるかもしれませんが、電子レンジなどを置くスペースは確保されています。静音設計ですが、時折モーター音が聞こえます。冷凍庫内には霜取りヘラと製氷皿があり、年間電気代が約¥5000〜6000で経済的にも満足しています。全体的にはとても満足しています。小さなキズを見つけましたが、もしかしたら神経質な方が返品した後の新品在庫かもしれないと想像しています。前の冷蔵庫は10年以上持ちましたので、今の冷蔵庫にも期待しています。","1,3,4,6,7",2.5,0,129
　,"　
商品は説明に忠実で非常に満足のいくものでした。梱包が丁寧で、発送も迅速だったので安心して利用できました。また機会があれば、ぜひ再度購入したいと思います。ありがとうございました。","6,7",2.5,0,169
　,"　
説明通りで素晴らしい商品だったので、とても嬉しかったです。発送が速く、丁寧な梱包に安心感を覚えました。次回も機会があれば、ぜひ購入したいです。感謝しています。","6,7",2.5,0,169
　,"　
製品の品質は良いと感じました。配送は迅速で、注文の翌日に商品が届きましたが、写真に示されている通り蓋にひびが入っていました。すぐに交換手続きを行ったところ、対応も早く、翌日には新しい商品が届きました。使用感も満足で、濃さの調整ができ、ブラックコーヒーやカフェラテなど多様なコーヒーを楽しむことができます。

商品自体には満足しています。配送は非常に早く、注文した翌日に受け取ることができました。ただし、写真の通り蓋にひびがあり、すぐに交換をお願いしたら、迅速に対応してもらい、翌日には代替品が届きました。使用感は良好で、濃さを調整できるため、ブラックコーヒーやカフェラテといった様々なコーヒーを作ることが可能です。","1,6,7",2.5,0,193
　,"　
本当に美味しいです！これまで粉を使ってコーヒーメーカーを使っていたのですが、思うような味が出せずに買い替えを考えていたところ、息子夫婦が教えてくれました。文句なしで美味しくて、購入して大満足です。配送も比較的早かったです。","2,7",2.5,0,202
　,"　
すごく美味しいです！以前は粉を使うコーヒーメーカーを利用していましたが、満足のいく味に仕上がらず、買い替えを検討していた時に息子夫婦から教えてもらいました。文句なく美味しくて、買って本当に良かったです。届くのも思ったより早かったです。","2,7",2.5,0,202
　,"　
使い始めてすぐに壊れてしまいましたが、メーカーに修理を依頼したところ、1週間ほどで対応してもらえました。エントリーモデルとしても非常に満足しており、これからいろいろな豆を試して楽しむつもりです。その後は快適に使えており、QOLが向上しています。","6,7",2.5,0,258
　,"　
購入してすぐに一杯淹れた際に壊れましたが、1週間ほどでメーカーから修理が完了しました。エントリーモデルとしては十分満足でき、これから様々な豆を試して楽しむつもりです。その後は快適に使用しており、QOLも向上しています。","6,7",2.5,0,258
　,"　
バタバタしましたが、2回返品と再発送を経て、付属品が欠けていたり異なる品番の説明書が入っていたり、動作しない製品があったものの、正常な商品が届いてからは問題なく使えています。","6,7",2.5,0,266
　,"　
いくつかのトラブルがありましたが、動作しない製品や異なる品番の取扱説明書、付属品が不足しているために2回返品と再発送を行いました。しかし、正常品が届いてからは問題なく使用できています。","6,7",2.5,0,266
　,"　
お手入れが簡単で、非常に満足しています。発注の翌日に商品が届き、購入先には感謝しています。商品は非常に清潔で、すぐに使ってみたところ、水入れが取り外せることや、コンパクトなサイズがキッチンに適している点が気に入りました。入れ方の選択肢も豊富で、お手入れも楽にできそうです。しばらく使ってみた結果、水入れが簡単に外せ、豆を挽いた後に粉がきれいに落ちるのが良いと思いました。カップの蓋やフィルター部分も取り外せて洗いやすく、特にお手入れがしやすい点が気に入りました。ただ、フィルターバスケットがあると更に良いと思います。中古品でも非常に綺麗で、半額で購入できたので文句はありません。","1,3,6,7",2.5,0,311
　,"　
簡単にお手入れできる商品で、非常に満足しています。発注から翌日に届いたことに感謝しており、商品自体もとても清潔でした。早速使用してみましたが、水入れが外せて、意外とコンパクトなのでキッチンでも邪魔にならず、入れ方が選べる点が特に良いです。お手入れも簡単そうです。使用しているうちに、水入れが取り外せることや、豆を挽いた後に粉がきれいに落ちる点が気に入っています。カップの蓋やフィルター部分も取り外せるため、洗いやすいです。このお手入れのしやすさが一番の魅力でした。ただ、フィルターバスケットのようなものがあればさらに良いと思います。中古でもとても綺麗で、半額で購入できたので不満はありません。","1,3,6,7",2.5,0,311
　,"　
旧製品からの乗り換えを決めたのは、毎日2～3回使用する身として、早く届くことやキッチンの収納スペースを考慮したためです。同じメーカーの製品にしたことで、全体的にコンパクトになった気がしますが、以前より味が少し薄めに感じる点は変わっていません。7年間愛用してきた旧モデルに対する愛着もあり、やはりパナソニックの商品を選びました。","1,2,7",2.5,0,342
　,"　
以前の製品からの乗り換えを選んだ理由は、毎日2～3回使用するため、早く届いてほしいと感じたことと、キッチンの収納スペースを考慮したからです。同じメーカーの製品を選んだ結果、全体的にコンパクトになった印象がありますが、味が少し薄めに感じる点は以前と変わっていません。7年間も使ってきた旧モデルへの愛着から、やはりパナソニックの商品に決めました。","1,2,7",2.5,0,342
　,"　
コストパフォーマンスは非常に良好です。購入から1年が経ち、この商品はかなり優れていると感じています。冷却レベルのダイヤルは冷蔵庫内の一番上にあって使いやすく、弱冷1から強冷7まで調整可能でしっかり冷えます。ただし、冷却ダイヤルは冷蔵庫と冷凍庫が一体型のため、夏と冬で冷凍庫の冷却レベルを変更する際には注意が必要です。冷凍庫が冷えすぎないようにダイヤルを下げると、冷蔵庫の冷却も下がってしまうので、特に夏場は気をつけるべきです。冷凍庫は下段にあり、自動霜取り機能がないため、定期的に霜取りが必要ですが、あまり気にならないレベルです。音は静かな方だと思いますが、私は居室外に設置しているため、その点はよくわかりませんが、全体として使いやすい冷凍冷蔵庫だと思います。3階への配送では、Amazon会員なら無料や千円増しで配送オプションを選べるので、とても助かりました。","1,3,4,7",2.5,0,517
　,"　
非常に良いコストパフォーマンスです。1年使用してみて、この商品は素晴らしいと感じています。冷却レベルのダイヤルは冷蔵庫の一番上にあり、操作がしやすく、弱冷1から強冷7までの設定でしっかりと冷えます。しかし、冷却ダイヤルは冷蔵庫と冷凍庫が一体型なので、夏と冬で冷凍庫の冷却レベルを調整する際には注意が必要です。冷凍庫が過剰に冷えないようにダイヤルを下げすぎると、冷蔵庫の冷えも悪くなるため、特に夏場は注意が必要です。冷凍庫は下の扉にあり、自動霜取り機能はないため定期的に霜取りを行う必要がありますが、あまり気にならない程度です。音は静かだと思いますが、居室外に設置しているためその点は不明ですが、全体的に使いやすい冷凍冷蔵庫だと思います。3階への配送では、Amazon会員なら無料や千円増しで配送オプションが利用できて非常に助かりました。","1,3,4,7",2.5,0,517
　,"　
商品は予定通り届き、冷却性能が旧モデルよりも優れています。大事に使っていきたいと思います。","1,2,7",2.5,0,518
　,"　
予定通りに商品を受け取りましたが、旧品に比べて冷却が早いです。大切に使うつもりです。","1,2,7",2.5,0,518
　,"　
コストパフォーマンスが素晴らしいです！安価だったので期待せずに購入しましたが、これで十分だと思っています。冷凍庫が仕切られているのも良い点です。弱めに設定するとドア側に置いた飲み物があまり冷えず、強めにすると壁側が凍ってしまうのですが、置く物や場所を工夫すれば問題ありません。発送も迅速で、設置もしてもらえて非常に満足しています！

素晴らしいコストパフォーマンスです！安いから特に期待せずに購入しましたが、これで満足かなと思っています。冷凍庫が仕切られているのが良いですね。弱めの設定ではドア側に置いた飲み物があまり冷えず、強めにすると壁側が凍りますが、置く物とその位置を考慮すれば問題ありません。発送も早く、設置もしてもらえたのでとても満足しています！","1,3,7",2.5,0,529
　,"　
配送が迅速だったので、とても助かりました。また、配送業者の方が非常に親切で助かりました。冷凍庫は三分割になっていますが、少し使いづらさを感じました。それでもサイズは問題なく、音も全く気にならなかったので購入して良かったです。","1,7",2.5,0,540
　,"　
迅速な配送に感謝しましたし、配送業者の方もとても親切で助けられました。冷凍庫が三分割になっているため、少し使いづらさを感じましたが、サイズは問題なく、音も気にならなかったので、買って良かったと思っています。","1,7",2.5,0,540
　,"　
シンプルなデザインが気に入って、ニトリの黒い冷蔵庫を検討していました。配送料がこちらの方が安く、お洒落な色に惹かれてAmazonで購入しましたが、僻地でありながらも到着まで中2日と迅速で、ヤマト運輸の配達と設置も非常に丁寧でした。耐久性についてはこれから確認しますが、全体的にとても満足しています。

余分な機能は不要だと感じていたので、ニトリの黒い冷蔵庫を探していました。同じタイプの中でこちらの方が配送料が安く、お洒落な色に魅かれてAmazonで購入しました。僻地にもかかわらず、配達まで中2日と早く、ヤマト運輸によるお届けと設置が非常に丁寧でした。耐久性についてはこれから様子を見るつもりですが、非常に満足しています。","1,2,3,7",2.5,0,555
　,"　
発送が迅速で、商品は無事に届きました。サイズや外観は期待通りですが、動作時の音は予想以上に大きいです。それでも、価格が手頃なので満足しています。

商品がすぐに発送され、無事に手元に届きました。大きさやデザインはイメージ通りですが、動作時の音が意外に大きいです。しかし、値段が安いので全体的には良い印象です。","1,3,7",2.5,0,560
　,"　
価格が安いにもかかわらず品質が良く、迅速に届きました。唯一の難点は音が少し大きいことですが、特に気にはなりません。","1,3,7",2.5,0,580
　,"　
早く届いた上に、お手頃な価格で良い商品です。強いて挙げるとすれば、音が少し気になるものの、あまり気にしていません。","1,3,7",2.5,0,580
　,"　
注文した翌日に商品が届き、すぐに手元に届きました。素晴らしい買い物ができたと感じています。",7,2.5,0,646
　,"　
商品はすぐに届き、翌日には手元にありました。とても良い買い物をしたと思います。",7,2.5,0,646
　,"　
4ヶ月ほどで故障した掃除機についてメールを送ったところ、2日後には新しいものが届きました。1年保証の対応が素晴らしく、信頼できるお店で購入することの安心感を実感しました。",7,2.5,0,709
　,"　
購入から4ヶ月で故障した際、メールで連絡すると2日で新しい掃除機が送られてきました。1年保証の素晴らしい対応により、しっかりしたお店で買う安心感を感じました。",7,2.5,0,709
